RecordingName,Transcription,Start,End,Emotion,category
Ses03F_script02_2_M007,"There's nothing to it, alright? We come down here, the grunion arrive, they do their little fish business, we go ooh, ah, look at the fish, and then they go home and we go home.",65.8574,78.3647,FRUSTRATION,test
Ses03F_script02_2_M008,We're not seeing the grunions?,82.9701,86.2908,NEUTRAL STATE,validate
Ses03F_script02_2_M009,We missed them twice. That's not ever.,90.1206,93.9988,FRUSTRATION,train
Ses03F_script02_2_M010,We'll see them this time.,95.8168,98.4346,FRUSTRATION,train
Ses03F_script02_2_M011,"God, I thought you wanted to see it.",113.2931,115.8875,FRUSTRATION,test
Ses03F_script02_2_M012,It's just fish. Nothing to get traumatized over.,130.2604,135.9565,FRUSTRATION,train
Ses03F_script02_2_M013,"I've been turning this thing over in my head trying to figure out when the point was when we took a turn for the worse, and I can't seem to pinpoint it.",136.0777,142.7919,FRUSTRATION,train
Ses03F_script02_2_M014,"You were fine during the phone call from Marge. Dinner was okay. Doing the dishes was no problem. Let's see. I took a shower. You were watching the news. You said Augie, I think the grunion are running. I said great, let's go. I feel lucky tonight.",142.8647,157.6262,FRUSTRATION,train
Ses03F_script02_2_M015,"And so I'm getting the animals, putting the animals out in the yard. I'm putting on my jacket, getting the car out of the garage-",157.6747,165.5039,FRUSTRATION,validate
Ses03F_script02_2_M016,Wait a minute. I got it.,202.2987,205.983,NEUTRAL STATE,validate
Ses03F_script02_2_M017,"It was driving past the Knickerbocker Liquor Locker, right? You said let's get some champagne, and I said time's-a-wasting or something like that.",209.73,219.4114,FRUSTRATION,train
Ses03F_script02_2_M018,"You want this to be like the other time, right? That's it. Right?",219.4841,224.5258,FRUSTRATION,validate
Ses03F_script02_2_M019,"Right. I got it. Of course. Listen, do you want to dance?",228.9373,235.7,FRUSTRATION,train
Ses03F_script02_2_M020,Do you want me to get some champagne?,237.135,239.7479,FRUSTRATION,train
Ses03F_script02_2_M021,Take off our shoes?,240.3539,242.8748,FRUSTRATION,train
Ses03F_script02_2_M022,What? What? Do you want me to breathe in your ear?,242.9232,248.0619,FRUSTRATION,train
Ses03F_script02_2_M023,Do you want to get married again? What? What? Do you want to get a divorce?,248.5225,254.7034,FRUSTRATION,validate
Ses03F_script02_2_M024,A vacation?,254.8004,256.9576,FRUSTRATION,validate
Ses03F_script02_2_M025,A new carpet? A poodle?,257.235,259.939,FRUSTRATION,validate
Ses03F_script02_2_M026,"A-a back rub, some ice cream, a suicide pact. What the hell do you want, Carla?",259.9875,265.9745,ANGER,train
Ses03F_script02_2_M027,"Jesus, welcome to the human race.",267.0895,270.1921,FRUSTRATION,validate
Ses03F_script02_2_M028,Did you think this is how I thought it was going to turn out? Do you think I had some great fantasy down the line? That four years down the line that we'd come to the beach and argue with each other over fish?,270.2406,279.7665,FRUSTRATION,train
Ses03F_script02_2_M029,"No, I was just like you. I thought it was going to be all peaches and roses and everything great. And the wind in our hair and the sand in our toes, and the fish will always come and the bills will pay themselves, and we'll have three big fat rosy kids. And oh God.",279.815,295.1125,FRUSTRATION,train
Ses03F_script02_2_M030,"You know what you get? The jokes on us, baby. Because do you know what you get? Huh? Carla? Do you know what you get? You get this.",295.155,304.1752,FRUSTRATION,train
Ses03F_script02_2_M031,"Yes, it is.",306.7445,309.1442,FRUSTRATION,train
Ses03F_script02_2_M032,Right.,312.0529,313.7981,FRUSTRATION,train
Ses03F_script02_2_M033,"No, I know. Me neither.",317.4097,321.6515,FRUSTRATION,train
Ses03F_script02_2_M034,"Well, I'm doing the best I can.",329.5534,333.0438,FRUSTRATION,train
Ses03F_script02_2_M035,"Yeah, maybe if you were with someone else too.",344.1453,348.0963,FRUSTRATION,train
Ses03F_script02_2_M036,"No, I know. But I know I don't make you happy.",348.9689,352.8229,HAPPINESS,train
Ses03F_script02_2_M037,Yeah?,356.5799,359.125,SURPRISE,test
Ses03F_script02_2_M038,"Actually now that you mention it, no, I don't.",367.3178,372.5049,HAPPINESS,validate
Ses03F_script02_2_M039,"Seemed like a pretty good spot to me. I mean, look at the view of the moon we've got from here.",381.4976,388.7208,HAPPINESS,validate
Ses03F_script02_2_M040,Look what we got here.,403.2157,406.6577,HAPPINESS,train
Ses03F_script02_2_M041,It's not champagne.,408.1363,411.8448,HAPPINESS,train
Ses03F_script02_2_M042,Are you still cold? Do you want to go home?,416.3775,421.1041,NEUTRAL STATE,test
Ses03F_script02_2_M043,Shh.,435.2355,438.3381,NEUTRAL STATE,train
Ses03F_script02_2_M044,If we're very quiet the fish might come.,438.532,441.5675,HAPPINESS,train
Ses03F_script02_2_M045,Or not.,445.2462,447.1014,HAPPINESS,train
Ses03F_script03_1_F000,[BREATHING],4.86,6.52,NEUTRAL STATE,test
Ses03F_script03_1_F001,Do you think it's them?,7.67,9.9216,NEUTRAL STATE,train
Ses03F_script03_1_F002,"I mean, nobody knows we're here except for Freda and she wouldn't ring up.",10.7025,14.17,FEAR,train
Ses03F_script03_1_F003,What are we to do?,14.9625,16.93,FEAR,train
Ses03F_script03_1_F004,"Yes. Now and always, sweet.",21.165,24.46,FRUSTRATION,train
Ses03F_script03_1_F005,It was bound to come sooner or later.,26.1175,28.5475,FRUSTRATION,validate
Ses03F_script03_1_F006,"[LAUGHTER] God, it sent shivers up my spine.",34.0575,39.23,FRUSTRATION,train
Ses03F_script03_1_F007,"Um terrible thing is one can't stay happy. Well, it's true. I mean, the whole business is a very poor joke.",42.91,50.0425,EXCITED,validate
Ses03F_script03_1_F008,"Yes, meaning just that.",52.41,54.59,EXCITED,validate
Ses03F_script03_1_F009,Don't laugh at me. I'm serious.,60.18,63.8793,EXCITED,validate
Ses03F_script03_1_F010,Who's they?,65.96,67.87,EXCITED,train
Ses03F_script03_1_F011,"Well, if I laugh at everything I'm going to have to laugh at us too.",80.48,84.19,EXCITED,test
Ses03F_script03_1_F012,"So how long is it going to last? This ludicrous, overbearing love of ours?",85.88,90.0125,EXCITED,test
Ses03F_script03_1_F013,Shall we always want to bicker and fight?,90.45,93.685,EXCITED,train
Ses03F_script03_1_F014,"Oh dear, well, shall we want that?",96.1525,98.98,SADNESS,train
Ses03F_script03_1_F015,"Well, what if happens if one of us is to die? Does the one that's left still laugh?",100.29,105.39,SADNESS,train
Ses03F_script03_1_F016,"Well, that's serious enough.",107.73,110.17,EXCITED,train
Ses03F_script03_1_F017,"Darling, I believe you're talking nonsense.",115.61,118.8,EXCITED,train
Ses03F_script03_1_F018,"Elliott, worms don't pop.",142.4475,145.83,EXCITED,train
Ses03F_script03_1_F019,"Thank you, dear. The same applies to you. Except that if I ever so much as catch you looking at another woman I'll kill you.",159.3275,167.93,EXCITED,train
Ses03F_script03_1_F020,Which particular one?,173.245,176.15,EXCITED,train
Ses03F_script03_1_F021,Oh Charles. That was his name. Charles. He did wiggle so beautifully.,180.08,184.44,HAPPINESS,train
Ses03F_script03_1_F022,I know you did. You threw it out the window and into the Grand Canal. I don't think I'll ever forgive you for that.,185.2025,191.35,EXCITED,test
Ses03F_script03_1_F023,It went on intermittently for days.,192.8,196.03,EXCITED,test
Ses03F_script03_1_F024,"Well, I burnt a hole in my comb too, and all the towels in the bathroom. [LAUGHTER].",200.44,204.88,EXCITED,validate
Ses03F_script03_1_F025,yeah. And that was the first time you ever hit me.,207.01,210.59,HAPPINESS,validate
Ses03F_script03_1_F026,The manager came in and found us rolling on the floor and biting and scratching like panthers. [LAUGHTER],212.51,218.33,HAPPINESS,train
Ses03F_script03_1_F027,I know. Oh man. Couldn't believe it.,221.67,226.2,EXCITED,validate
Ses03F_script03_1_F028,"Yeah, and very much sillier.",228.0575,230.82,EXCITED,train
Ses03F_script03_1_M000,Oh.,3.4,5.27,FRUSTRATION,test
Ses03F_script03_1_M001,Good God.,6.0425,8.265,FRUSTRATION,test
Ses03F_script03_1_M002,I wonder.,9.265,11.2025,FEAR,validate
Ses03F_script03_1_M003,It must be them then.,13.7975,15.315,FRUSTRATION,train
Ses03F_script03_1_M004,"We're all right, aren't we darling? Whatever happens.",17.04,21.42,NEUTRAL STATE,train
Ses03F_script03_1_M005,Then I don't care.,24.415,26.6375,NEUTRAL STATE,validate
Ses03F_script03_1_M006,"Hello? Hello? What? Ugh, wrong number.",28.19,34.21,FEAR,train
Ses03F_script03_1_M007,"things that should matter dreadfully don't seem to matter at all when one's happy, do they?",38.69,43.42,EXCITED,validate
Ses03F_script03_1_M008,"Ooh darling, don't say that.",44.5,47.21,FRUSTRATION,train
Ses03F_script03_1_M009,"You mean that sacred and beautiful thing, love?",49.7225,52.8575,FRUSTRATION,validate
Ses03F_script03_1_M010,What does it all mean? That's what I ask myself in my quest for ultimate truth. What does it all mean?,53.87,60.49,EXCITED,train
Ses03F_script03_1_M011,"[LAUGHTER]. You mustn't be serious, my dear one, that's what they want.",63.42,66.3875,EXCITED,train
Ses03F_script03_1_M012,All the futile moralists who try to make life unbearable. Laugh at them. Be flippant. Laugh at all the sacred shibboleths. Flippancy brings out the acid in their damn sweetness and light.,68.3275,81.07,EXCITED,validate
Ses03F_script03_1_M013,"Ooh, certainly you must. We're figures of fun, all right.",83.105,86.33,EXCITED,validate
Ses03F_script03_1_M014,Who knows?,89.47,91.27,EXCITED,validate
Ses03F_script03_1_M015,No. The fire will fade along with our passion.,93.13,97.0375,EXCITED,validate
Ses03F_script03_1_M016,Depends on how well we play it.,98.53,101.05,EXCITED,train
Ses03F_script03_1_M017,"Yes, yes. Yes, he must with all his might.",104.77,108.53,EXCITED,validate
Ses03F_script03_1_M018,"No. No, it isn't. Death's very laughable. A cunning little mystery. All done with mirrors.",109.78,116.2475,EXCITED,test
Ses03F_script03_1_M019,So is everyone else in the long run. Let's be superficial and pity the poor philosophers.,118.38,124.7727,EXCITED,test
Ses03F_script03_1_M020,"Let's blow strumpets, blow-blow trumpets and squeakers and party as much as we can like small quite idiotic school children. Let's savor the delight of the moment. Come, kiss me darling, before worms pop in and out of your eye sockets.",124.8432,143.13,EXCITED,test
Ses03F_script03_1_M021,"I don't care what you do, see? As long-you can paint yourself bright green all over and dance naked in the Place Vendome and rush off madly with all the men in the world and I shan't say a word as long as you love me best.",145.01,159.705,EXCITED,test
Ses03F_script03_1_M022,Remember that awful scene we had in Venice?,169.91,174.37,EXCITED,test
Ses03F_script03_1_M023,The one when you bought that little painted wooden snake in the Piazza and put it in my bed.,175.4025,180.945,EXCITED,train
Ses03F_script03_1_M024,Horrible little thing. I hated it.,181.345,185.6975,EXCITED,validate
Ses03F_script03_1_M025,How long did that row last?,191.06,193.29,EXCITED,test
Ses03F_script03_1_M026,The worst one was in Cannes when your-your curling iron burnt a hole in my dressing gown.,195.5,200.85,EXCITED,train
Ses03F_script03_1_M027,"That was a rouser, wasn't it?",204.58,207.14,EXCITED,train
Ses03F_script03_1_M028,I didn't hit you very hard.,210.15,212.88,EXCITED,train
Ses03F_script03_1_M029,"Oh, I will never forget his face. Ooh-rah [LAUGHTER].",216.97,221.78,EXCITED,train
Ses03F_script03_1_M030,We were very much younger then.,226.48,228.62,EXCITED,validate
Ses03F_script03_1_M031,"Oh, the real cause of that row was Peter Burden.",232.88,238.26,EXCITED,train
Ses03F_script03_2_F000,You knew there was nothing in that.,13.8388,16.61,FRUSTRATION,validate
Ses03F_script03_2_F001,Presents? It was only a small trivial little broach.,19.97,23.82,EXCITED,validate
Ses03F_script03_2_F002,Not at all. It was very pretty. And I wear it all the time. I still have it.,28.21,32.86,FRUSTRATION,train
Ses03F_script03_2_F003,"No, I didn't. You made that up all in your jealous imagination.",35.07,40.52,FRUSTRATION,train
Ses03F_script03_2_F004,"Just a little perhaps, but it was nothing serious.",45.39,48.8425,NEUTRAL STATE,validate
Ses03F_script03_2_F005,"Well, what of it?",50.59,52.065,FRUSTRATION,train
Ses03F_script03_2_F006,"Oh come on, it gave him a lot of pleasure and it didn't harm me.",52.65,55.9025,FRUSTRATION,train
Ses03F_script03_2_F007,"Well, if you hadn't been so suspicious and nosey you'd have never known anything about it.",56.705,61.09,FRUSTRATION,train
Ses03F_script03_2_F008,"Well, it's true.",63.8825,66.31,NEUTRAL STATE,test
Ses03F_script03_2_F009,"I definitely, most definitely am.",75.4,78.3725,FRUSTRATION,train
Ses03F_script03_2_F010,"No, thanks.",84.785,86.165,FRUSTRATION,test
Ses03F_script03_2_F011,I don't see why you want it; you've already had two glasses.,87.8625,91.2,FRUSTRATION,train
Ses03F_script03_2_F012,I don't see what's the point of going on and on about something like this.,93.79,98.04,FRUSTRATION,train
Ses03F_script03_2_F013,It's become a habit with you.,103.8975,106.04,NEUTRAL STATE,train
Ses03F_script03_2_F014,Don't be so stupid.,109.57,111.47,ANGER,train
Ses03F_script03_2_F015,What?,112.24,113.62,ANGER,test
Ses03F_script03_2_F016,No. Just making myself fascinating for you.,120.31,124.67,FRUSTRATION,train
Ses03F_script03_2_F017,"It's a woman's job to allure the man. Watch me, won't you, a minute?",127.4075,132.95,NEUTRAL STATE,train
Ses03F_script03_2_F018,"No, it isn't.",137.0025,138.42,ANGER,validate
Ses03F_script03_2_F019,"No, it's not. I don't care.",138.8625,142.25,ANGER,train
Ses03F_script03_2_F020,"Well, it didn't seem to do such wonders with you, now did it?",150.31,153.92,FRUSTRATION,train
Ses03F_script03_2_F021,"Adders don't snap, they sting.",155.94,158.4625,FRUSTRATION,train
Ses03F_script03_2_F022,They sting.,161.8585,163.32,FRUSTRATION,train
Ses03F_script03_2_F023,"I don't care. I don't care, do you understand? I don't care if they bark, if they roll over on the floor like hoops.",163.67,170.02,ANGER,test
Ses03F_script03_2_F024,"Yes, I did, quite a lot actually.",177.9925,180.95,FRUSTRATION,train
Ses03F_script03_2_F025,Mind your business.,184.93,187.5075,FRUSTRATION,train
Ses03F_script03_2_F026,You are quite insufferable. I suppose it's because you're drunk.,194.32,198.11,ANGER,train
Ses03F_script03_2_F027,You've always had a weak head.,198.9675,200.97,FRUSTRATION,validate
Ses03F_script03_2_F028,"On the contrary, a child of two can get violently drunk on only one glass of brandy.",207.145,212.2362,FRUSTRATION,train
Ses03F_script03_2_F029,Do shut up. Shut up.,214.65,218.5425,FRUSTRATION,train
Ses03F_script03_2_F030,I don't want to talk about this anymore.,221.9,225.8411,FRUSTRATION,validate
Ses03F_script03_2_F031,Why?,235.96,237.95,FRUSTRATION,train
Ses03F_script03_2_F032,There aren't any people upstairs. It's a photographer's studio.,240.88,245.46,FRUSTRATION,train
Ses03F_script03_2_F033,They're away in Tunis.,247.035,248.98,FRUSTRATION,train
Ses03F_script03_2_F034,"Turn it on again, please.",250.8575,253.31,FRUSTRATION,train
Ses03F_script03_2_F035,Turn it on.,254.4,256.8,ANGER,train
Ses03F_script03_2_F036,You've always had far too temperamental for yourself. You should try to control it.,261.465,268.54,ANGER,train
Ses03F_script03_2_F037,I will not. Go away. Go away. I hate you.,272.9175,276.565,ANGER,train
Ses03F_script03_2_F038,"Listen, indeed. No, no, no, no. I am sick and tired of listening to you, you sadistic bully.",278.88,285.51,ANGER,train
